framework,pinned_commit,source_path,source_line,source_sha256,action_family,source_detail,original_v6_disposition,eligibility_interpretation,local_deterministic_adapter,external_network_or_credentials,native_projection_well_defined,canonical_projection_well_defined,deterministic_score
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,601,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,88fe9f40ce172b387a2c4af3c2dcc3218d3aad50d644c643618a888a56ec0173
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,54,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,test_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,892343197ab6f4d55c2c08bf477bda38c6ae69bef586e2fedc0d5a59f9fb6bce
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_agent_executor_tool_calls.py,341,9ec695c3005323ea6b7afb9a5f9b6dffeb2b6d44a52f1873cf087df62a402238,tool,"Name(id='mock_tool_requiring_approval', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,892a5cc68e087dac5e3906f13bdb2f5d5d334a71a216af56770017cd052adf42
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,297,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,guarded_pending_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,8979632958454a5b34f0740699a792e1748c2243178188313196ff4b00d0e519
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,663,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,second_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,89c4a30e74b88621d319593c5ef1c012e8a1bdcb42dbc22269a864fd7ada8e35
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,602,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,risky_b,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,8a0c7e5f2f82da910a5f1d165eeb3b11d1b2efdc81a417f7c76653e7edc67a1a
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,79,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,8a1e2aee704ded4b32abdffe00c0b375ce44fa797cc894825026f0df754c51b4
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/mcp/streamablehttp_example/server.py,28,6b890151e410ca4e30d639927210696173885518c38e22ed0e2d66c12b45148a,tool,get_current_weather,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,8a39a3800027b5c12102ac40277dde96e8e4dc9bd62c858567d0ed306c36f236
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,476,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,get_value,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,8ad965eed265643dc6f7f7ac3b1a710727fe3a3a660f670a9f3d381ef8793626
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,902,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,"Name(id='lookup_records', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,8b1e56e8aa517aad8695e4a16ef91d171800789c9d9142918a08d15849acd71c
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,955,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,"Name(id='auto_write', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,8bfcd48ff2430b0d2458a9c9e6f28e08ab5e5aea65a4c8bccba4ed7b25bb7566
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/tool_search.py,77,c06389cc75b499c40ec7c433ce556d91321934079a6d45edb9f9ad2dff8f20bc,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,8d8ca41daab4ccd96533c4516246083039ebf46b8885231870bc300ee78decdc
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/stream_items.py,13,9eaf0e0f4ad71b5b80b75d9396d0e4e01c7b9616e24ed9aa9f7c200f3428ae06,tool,how_many_jokes,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,8d8de322632f8769924b343cfde138ad472fbf68583ee7913f0398471cdf0f72
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/memory/hitl_session_scenario.py,90,61c93cc9550272ec346ce31db225718f50755d969f22c83808f3d7c461eae380,tool,"Name(id='approval_note', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,8f7823296cd2c083bc0f465dd0e871797d8f8148d400df08d6f9c950411a0214
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,279,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,901e9f2bd7beee03e3ffd6e2a142f132feb1951b47df4b7802e5cd497ebf7cec
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/container_shell_inline_skill.py,62,e0fe7d931c5dad57be254d66bd9d1b3a0b517c272f6c1ba9c95ff90f89a191a0,tool,"Call(func=Name(id='ShellTool', ctx=Load()), keywords=[keyword(arg='environment', value=Dict(keys=[Constant(value='type'), Constant(value='network_policy'), Cons",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,9077505a1c436aea073d7a0aa2e72acbfd8f635e8d172a32a0ff72683f54c2cc
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,307,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,"Name(id='guarded_pending_tool', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,911b037f06ff4015d3df45ae3c70d1440a08139d90deee28440db2bdc5766ee5
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,1230,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,91ada8eaa0fd31fb2f0f375c56eeb10ba74b5e3d4da74ed4fa0f06a20ebead7e
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/handoffs/message_filter_streaming.py,55,087ef2be8f5877a9fb663b973ec9966ca7882c6b47abd021903918b6c7301d79,tool,"Name(id='random_number_tool', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,92616a2881132d508c54b703b1c73045fe68f5ee486417ed7dccf17100569d30
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/code_interpreter.py,25,df232967a3e7f4d7381635315dc5592563cbfed39c7d7fbd85b3b85d8d347531,tool,"Call(func=Name(id='CodeInterpreterTool', ctx=Load()), keywords=[keyword(arg='tool_config', value=Dict(keys=[Constant(value='type'), Constant(value='container')]",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,92925296289e0a52ec5d44ac3c9330a5868756aae56545342c99324a14e0bf72
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,296,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,92ac2e9b6c522333a91646465e20a8440a7a318299f545b5dd7e2efa4a1f3cc0
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,505,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,96207aedb71b347ec37c74f39c096e45639b6307344382574ebec92621d1d9dc
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,614,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,96228c67fd1ecd3d888168eab4a9dd49c8e7e4b1262acc465911e7d1006bfcd0
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,1059,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,"Name(id='last_iteration_tool', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,96bc49e59ac1a36cf1b6153e8ffe7edc18eee82f8d96a9feb8c2e52c6140bf50
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,781,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,async_telemetry_test,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,99420f2ccdd490cf63a3f664f8bd91ac729b821e19ce2aef0546efe55e2eb5af
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,1069,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,tool_with_runtime_context,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,995392886f12473e2378dcdaf811fb9a4bac5a8920524283f103baf2eebaad31
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,1110,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,"Name(id='first_streamed_tool', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,998c465d105a1de2d10c389f0ec46443a56fe5b2db1cb35e1e520c60cf0bad9c
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/mcp/streamablehttp_custom_client_example/server.py,20,99ffc8e36edb28f00bbaf853e6c7bd5365a222b12cfa748715312af74fca212c,tool,mcp.tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,998e01671912f4a074e42c2e13dda56c19a75b7864783328c1a825a3f3a2a074
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/memory/memory_session_hitl_example.py,66,6e7df1dae6329917474e2fc05bae0db6a00c7967e4b25383d6f58fccd83dc7ae,tool,"Name(id='get_weather', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,99d49a7b1eda4db632c9de343376256eb2fc13ebf870ae5a1930ff452a35842e
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/programmatic_tool_calling.py,99,f1beed8d0c4b6cc065e5d7da18185dcfd8dd9652edcd0655ccdc023e0d2ad980,tool,"Name(id='get_weekly_demand', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,9a5717690cbed7717bd373588a35d08cdcdee6423bec7896352fc8df32933728
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/stream_ws.py,72,f9071975a51934789c76aa2f5cdfb765404e61f5fbc709423eb5e987f4e16cce,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,9ab0cf954c08cdf5bda1696caacfb3f00986f15e19534518bba9b61adf6f19a3
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/image_generator.py,36,d2a90a88d829f40dc3f40d13ff30b64f67fe2bd16502ba634bd4890b43dea502,tool,"Call(func=Name(id='ImageGenerationTool', ctx=Load()), keywords=[keyword(arg='tool_config', value=Dict(keys=[Constant(value='type'), Constant(value='quality')], ",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,9aed0f690641b0834f9956a5943f9d1e8f8058ae6cfc0946bb0537f471dd29a5
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,688,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,simple_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,9bcc7cbe49f3d4b7c060f3f9487127c7d890f9a2501257462ffe9529ed7df33f
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_types.py,70,6468ef1614c7dd4ae2e3a74a8982558f430f7de10c241709f6bfd03a31811a96,tool,simple_function,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,9bf250849fab7adb3cf8c5cbaa7de1f8cf6dd7eb62d5ddbfe5104b2ec70908cd
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/computer_use.py,269,30815172e92175449367235a1f7bc3497aec0efd02fb9473c8856d5860fc178f,tool,"Call(func=Name(id='ComputerTool', ctx=Load()), keywords=[keyword(arg='computer', value=Name(id='computer_config', ctx=Load()))])",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,9c83a8d64b706d83c56e008037eeabd7e2ba4e2dbf8fb6e3d5931f2c0072fea6
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,1374,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,9cbec42b3a0b4066ca857da85ad24084c38e8bf876789dc75e64decd79993638
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,1099,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,tool_with_schema,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,9cd3f6f0b03c7c37f9f8de66b6988187772cc8604aca49002ef3ca9520c21bea
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/hosted_multi_agent_beta.py,49,95dbc644fe5ea932b308dfe9712e71f1035dbb9688b21137c20680a2a041fdcb,tool,"Name(id='get_proposal', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,9ce9d62cb3a898539d9a207f80e6abcd2812bb1e1018ed52250a954c5bf19f2f
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/stream_ws.py,185,f9071975a51934789c76aa2f5cdfb765404e61f5fbc709423eb5e987f4e16cce,tool,"Name(id='lookup_order', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,9cf4712669f54fdd021fd1f5384a828206a65f952b356f0091564cb527bafee3
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,944,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,manual_write,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,9d38cc3ca769188a77dc193b26dbf21fd7b3f7c9e90da28da80e48b82996a128
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/mcp/sse_example/server.py,20,e4a29d82db515a1d780b5720b27f2dda951f79687256473d24046a8fe36f1c89,tool,mcp.tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,9d3b162c270846e1475bcd46803411366f63a8bb319d1371593aaeb5ca30c5ad
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,1103,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,second_streamed_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,9e443ad33bf8f2d98a2bef0eb14a6f78e0c5d6e4ae3219ca6d6399f40d8e2c6e
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/sandbox/healthcare_support/workflow.py,239,d5fed2d6f5c078295aa322c7ef2d20e140b6df742d2497b3480bd66694460f1e,tool,finalize_policy_packet,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,9e63e85561ca48052b061a70b23fd120a1510510a671743d877c630536672d4a
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,1489,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,make_dict,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,9e648189de493bfd246cefcb664356e356af2c19d769fab2c1dfaf7b0d04a0e3
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/memory/hitl_session_scenario.py,63,61c93cc9550272ec346ce31db225718f50755d969f22c83808f3d7c461eae380,tool,approval_note,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,9e6ea4b3f94a6c47a022e81621209c279cc8be976297de801aee4012a1e66c65
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_agent.py,2448,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,tool,"Name(id='tracked_tool', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,9e74fd140dc3cd1f4db4b1c4788edfc40d30f7c17df0ad9466226b4266c2e24c
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,360,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,9fea47ba39bb8d9b476c6fd768889957644da7d4b54ad44c52a8cc4155e54cbc
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/lifecycle_example.py,144,47faff578b13d697b1fc9b2706292cb156b24ced2bfe7f29302fd3d71b981b5b,handoff,"Name(id='multiply_agent', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,a02c871aee8138386a01f8264769de186ef4b1527d0e1626f38971740f1a4ee4
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,751,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,guarded_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,a032f0cc38c56fcdd0e671ef30b758587b4041d2eabddd3452a39933b2067dd4
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,33,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,a28626ffb360500203f17ad0920154f182f9b8feaca06a6bcb4dc3b5e4e848cb
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,258,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,add,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,a29e0601adc38b9e4668f54770d50c6b936be790f84986d198b4799e6c8c6f0a
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_agent_executor_tool_calls.py,159,9ec695c3005323ea6b7afb9a5f9b6dffeb2b6d44a52f1873cf087df62a402238,tool,mock_tool_requiring_approval,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,a301670a8fc927e71bc7386759f5cc3d1a404bbc8b8414199e73f8afbd56f744
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,1143,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,invalid_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,a37db32494784422ba5dea0c5436dea6e282da864a772812fec79685f3a301ec
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/sandbox/sandbox_agent_with_tools.py,37,be5f06e91c52bb628be8e6f45cb438776535af8d464b65f7e07e3170cc8aa679,tool,get_discount_approval_path,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,a4310b5163c4eafc90432b867c19d75a714183f4b93605843a7f9a52cb95d6c7
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,1050,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,a4d0e4baa8d53d9cc9ba7285d2a63b5f8fc2812d0e78efca76974a9814db2a3d
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/programmatic_tool_calling.py,68,f1beed8d0c4b6cc065e5d7da18185dcfd8dd9652edcd0655ccdc023e0d2ad980,tool,get_inbound_units,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,a591755474dc6f450692b8eebb21537552e71421f0b826982e2e39b5093cb179
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/tool_search.py,106,c06389cc75b499c40ec7c433ce556d91321934079a6d45edb9f9ad2dff8f20bc,tool,"Starred(value=Name(id='crm_tools', ctx=Load()), ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,a599d6f39bc6016d5029c74716d9809215c2049aed1398ca738309c5ef65d4fe
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,825,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,a5a7f2f0c4d94a27eb0927764b1f668b8bd43d14d228dc1824cd018d8b5d58eb
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/agents_as_tools_streaming.py,42,25f9d5672f55268b3c71651eba8995803435b709371b7e896181d4dab4c74371,agents_as_tools,billing_agent.as_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,a5b3e1c839743d46224d88fce3bc070f3a39eb53596c420732ece6508776c59b
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/conftest.py,100,865362301177431f666d8dde0754e751033bcc8529a1c66a60660cbee4320312,tool,simple_function,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,a5bf8817227a301eacba1318a3b7664c67415c4266d6b7e0f8adde44f07ed1b9
