framework,pinned_commit,relative_path,line,behavior_kind,detail,ir_v1_disposition,semantic_bucket,exact_lowering_feasibility,required_ir_primitive,classification_basis,source_excerpt
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,87,loop,While,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"public-bounded LOOP with an explicit counter, break/continue, and failure semantics",No public literal iteration bound is established by the source-local syntax.,while len(result.interruptions) > 0:
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,92,state_memory,result.to_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",state = result.to_state()
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,94,loop,For,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"public-bounded LOOP with an explicit counter, break/continue, and failure semantics",No public literal iteration bound is established by the source-local syntax.,for interruption in result.interruptions:
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,102,conditional_edge,confirmed,UNSUPPORTED,STRUCTURED_BOUNDED_CANDIDATE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,"Source predicate contains no call, lambda, await, yield, or comprehension.",if confirmed:
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,104,hitl_resume,state.approve,UNSUPPORTED,STRUCTURED_BOUNDED_CANDIDATE,PARTIAL_SUBSET,"HITL_WAIT/HITL_RESUME with durable continuation, approval token, rejection, and cancellation semantics",Approval/resume operation or approval requirement is syntactically explicit.,state.approve(interruption)
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,104,state_memory,state.approve,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",state.approve(interruption)
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,107,hitl_resume,state.reject,UNSUPPORTED,STRUCTURED_BOUNDED_CANDIDATE,PARTIAL_SUBSET,"HITL_WAIT/HITL_RESUME with durable continuation, approval token, rejection, and cancellation semantics",Approval/resume operation or approval requirement is syntactically explicit.,state.reject(interruption)
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,107,state_memory,state.reject,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",state.reject(interruption)
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,122,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/input_guardrails.py,46,guardrail,math_guardrail,UNSUPPORTED,ARBITRARY_CALLBACK_OR_RUNTIME,NO_GENERAL_EXACT_LOWERING,typed declarative policy predicates for a restricted subset; otherwise a trusted native guardrail boundary,Family admits arbitrary callbacks/runtime code; no source-local bound was assumed.,async def math_guardrail(
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/input_guardrails.py,68,guardrail,input_guardrails,UNSUPPORTED,ARBITRARY_CALLBACK_OR_RUNTIME,NO_GENERAL_EXACT_LOWERING,typed declarative policy predicates for a restricted subset; otherwise a trusted native guardrail boundary,Family admits arbitrary callbacks/runtime code; no source-local bound was assumed.,"input_guardrails=[math_guardrail],"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/input_guardrails.py,78,loop,While,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"public-bounded LOOP with an explicit counter, break/continue, and failure semantics",No public literal iteration bound is established by the source-local syntax.,while True:
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/input_guardrails.py,121,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/llm_as_a_judge.py,56,loop,While,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"public-bounded LOOP with an explicit counter, break/continue, and failure semantics",No public literal iteration bound is established by the source-local syntax.,while True:
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/llm_as_a_judge.py,88,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/output_guardrails.py,38,guardrail,sensitive_data_check,UNSUPPORTED,ARBITRARY_CALLBACK_OR_RUNTIME,NO_GENERAL_EXACT_LOWERING,typed declarative policy predicates for a restricted subset; otherwise a trusted native guardrail boundary,Family admits arbitrary callbacks/runtime code; no source-local bound was assumed.,async def sensitive_data_check(
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/output_guardrails.py,57,guardrail,output_guardrails,UNSUPPORTED,ARBITRARY_CALLBACK_OR_RUNTIME,NO_GENERAL_EXACT_LOWERING,typed declarative policy predicates for a restricted subset; otherwise a trusted native guardrail boundary,Family admits arbitrary callbacks/runtime code; no source-local bound was assumed.,"output_guardrails=[sensitive_data_check],"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/output_guardrails.py,79,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/parallelization.py,51,fanout_fanin,join,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,"translations = ""\n\n"".join(outputs)"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/parallelization.py,64,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/routing.py,49,loop,While,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"public-bounded LOOP with an explicit counter, break/continue, and failure semantics",No public literal iteration bound is established by the source-local syntax.,while True:
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/routing.py,76,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/streaming_guardrails.py,92,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/agent_lifecycle_example.py,125,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/dynamic_system_prompt.py,28,dynamic_instructions,"Name(id='custom_instructions', ctx=Load())",UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,NO_GENERAL_EXACT_LOWERING,bounded instruction templates with typed context selectors; otherwise a trusted native callback boundary,A referenced instruction value may be a static template or a callback; the frozen extractor did not resolve it.,"instructions=custom_instructions,"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/dynamic_system_prompt.py,43,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/hello_world.py,19,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/hello_world_gpt_5.py,29,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/hello_world_gpt_oss.py,38,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/image_tool_output.py,42,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/lifecycle_example.py,165,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/local_file.py,7,fanout_fanin,os.path.join,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,"FILEPATH = os.path.join(os.path.dirname(__file__), ""media/partial_o3-and-o4-mini-system-card.pdf"")"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/local_file.py,44,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/local_image.py,7,fanout_fanin,os.path.join,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,"FILEPATH = os.path.join(os.path.dirname(__file__), ""media/image_bison.jpg"")"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/local_image.py,47,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/non_strict_output_type.py,91,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/previous_response_id.py,64,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/previous_response_id.py,65,conditional_edge,is_auto_mode(),UNSUPPORTED,ARBITRARY_CALLBACK_OR_RUNTIME,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Source predicate invokes or embeds arbitrary runtime computation.,if is_auto_mode():
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/previous_response_id.py,71,conditional_edge,is_stream == 'y',UNSUPPORTED,STRUCTURED_BOUNDED_CANDIDATE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,"Source predicate contains no call, lambda, await, yield, or comprehension.","if is_stream == ""y"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/prompt_template.py,70,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/prompt_template.py,76,conditional_edge,args.dynamic,UNSUPPORTED,STRUCTURED_BOUNDED_CANDIDATE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,"Source predicate contains no call, lambda, await, yield, or comprehension.",if args.dynamic:
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/remote_image.py,30,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/remote_pdf.py,30,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/retry.py,48,fanout_fanin,join,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,""" | "".join("
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/retry.py,111,conditional_edge,__name__ == '__main__',UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Module-entry boilerplate was lexically counted because its body invokes Agent control.,"if __name__ == ""__main__"":"
